CustomerID,LastPurshaceDate,Recency,Frequency,Monetary,R_rank,F_rank,M_rank,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,Customer_segment,TransactionID,PurchaseDate,Quantity,Unit price,Age,Gender,Region,ByCash,Color,ProductOnSale,ProductSeason,Reviews,Salary,Score,date,TotalCost
1730,2023-05-03,204,2,2358.0,229.0,544.0,555.0,33.0,80.0,79.0,68.0,Potential Loyalists,420849,2022-12-19,2.0,266.0,44,female,North America,1,Magenta,1.0,summer,Adidas Essentials 3-Stripes leggings are my go-to for workouts. Comfortable and stylish – 5 out of 5!,489,5,2022-12-19,532.0
1730,2023-05-03,204,2,2358.0,229.0,544.0,555.0,33.0,80.0,79.0,68.0,Potential Loyalists,291940,2023-05-03,2.0,913.0,51,male,North America,1,Brown,1.0,winter,"Adidas wrestling headgear for kids ensures both safety and comfort, allowing young wrestlers to focus on their technique.",494,5,2023-05-03,1826.0
1738,2023-07-23,123,2,1082.0,392.0,544.0,485.0,57.0,80.0,79.0,74.0,Potential Loyalists,522440,2023-07-23,2.0,258.0,19,female,North America,0,Purple,0.0,spring,My Adidas Essentials Linear pants are comfortable for both workouts and casual wear. 5 out of 5!,731,5,2023-07-23,516.0
1738,2023-07-23,123,2,1082.0,392.0,544.0,485.0,57.0,80.0,79.0,74.0,Potential Loyalists,321424,2022-12-16,2.0,283.0,43,female,Europe,0,Turquoise,1.0,winter,"Adidas cheerleading shoes for kids combine style and comfort, allowing young cheerleaders to perform with confidence.",406,5,2022-12-16,566.0
1742,2023-07-03,143,2,1784.0,355.0,544.0,526.0,52.0,80.0,79.0,72.0,Potential Loyalists,192897,2023-05-07,2.0,508.0,20,male,Europe,1,Orange,1.0,winter,Adidas Supernova Glide running shoes provide a smooth ride. Excellent cushioning – a solid 5 stars!,529,5,2023-05-07,1016.0
1742,2023-07-03,143,2,1784.0,355.0,544.0,526.0,52.0,80.0,79.0,72.0,Potential Loyalists,723507,2023-07-03,2.0,384.0,35,female,Europe,0,Brown,0.0,summer,"Adidas football helmets for kids provide reliable protection, meeting safety standards for young football players.",1042,5,2023-07-03,768.0
1763,2023-02-11,285,2,1676.0,104.0,544.0,518.0,15.0,80.0,79.0,63.0,Potential Loyalists,435291,2022-12-24,2.0,84.0,45,female,Asia,0,Brown,0.0,summer,The Adidas product I received didn't match the description online.,571,1,2022-12-24,168.0
1763,2023-02-11,285,2,1676.0,104.0,544.0,518.0,15.0,80.0,79.0,63.0,Potential Loyalists,476991,2023-02-11,2.0,754.0,57,male,Asia,0,Lavender,0.0,summer,"Adidas basketball dribbling gloves for kids improve ball control, helping young players enhance their dribbling skills.",552,5,2023-02-11,1508.0
1787,2023-05-30,177,2,1328.0,282.0,544.0,500.0,41.0,80.0,79.0,70.0,Potential Loyalists,235263,2023-05-30,2.0,293.0,45,female,North America,0,Red,0.0,summer,"Adidas duffel bags are spacious, but the zippers may be prone to snagging.",502,3,2023-05-30,586.0
1787,2023-05-30,177,2,1328.0,282.0,544.0,500.0,41.0,80.0,79.0,70.0,Potential Loyalists,321136,2023-03-27,2.0,371.0,50,male,South America ,1,Turquoise,0.0,winter,The color options for Adidas products are limited and not exciting.,453,2,2023-03-27,742.0
1796,2023-03-26,242,2,1786.0,170.0,544.0,527.0,25.0,80.0,79.0,66.0,Potential Loyalists,772547,2023-03-26,2.0,144.0,27,female,South America ,0,Red,0.0,winter,"Adidas gym gloves provide good grip, but the sizing may be off for some users.",700,3,2023-03-26,288.0
1796,2023-03-26,242,2,1786.0,170.0,544.0,527.0,25.0,80.0,79.0,66.0,Potential Loyalists,218874,2023-02-26,2.0,749.0,61,female,South America ,1,Brown,0.0,fall,"Adidas lacrosse rebounders for kids provide a target for passing and shooting practice, enhancing their skills on the field.",584,5,2023-02-26,1498.0
1813,2023-07-12,134,2,600.0,375.0,544.0,280.0,55.0,80.0,79.0,73.0,Potential Loyalists,454924,2023-06-17,2.0,71.0,38,male,North America,0,Brown,0.0,summer,"Adidas swim trunks are not only fashionable but also comfortable, perfect for beach days.",1125,4,2023-06-17,142.0
1813,2023-07-12,134,2,600.0,375.0,544.0,280.0,55.0,80.0,79.0,73.0,Potential Loyalists,820798,2023-07-12,2.0,229.0,24,male,Europe,1,Blue,0.0,fall,The customer service at Adidas lacks professionalism and responsiveness.,997,1,2023-07-12,458.0
1818,2023-11-22,1,1,871.0,686.0,233.0,413.0,100.0,34.0,34.0,50.0,Potential Loyalists,921919,2023-11-22,1.0,871.0,23,male,Europe,0,Red,1.0,summer,"Adidas gym bag – spacious, durable, and stylish. It's the ideal companion for my workouts. Flawless 5/5!",1053,5,2023-11-22,871.0
1820,2023-06-30,146,2,1992.0,347.0,544.0,539.0,50.0,80.0,79.0,72.0,Potential Loyalists,274718,2023-03-23,2.0,414.0,35,female,South America ,1,Turquoise,1.0,fall,"Adidas soccer referee whistles for kids are compact and durable, ensuring they can effectively officiate games.",914,5,2023-03-23,828.0
1820,2023-06-30,146,2,1992.0,347.0,544.0,539.0,50.0,80.0,79.0,72.0,Potential Loyalists,923405,2023-06-30,2.0,582.0,47,male,Europe,0,Gray,0.0,fall,"Adidas basketball hoops for kids are a fantastic addition to any backyard, providing endless hours of fun and skill development.",444,5,2023-06-30,1164.0
1828,2023-11-20,3,1,949.0,677.0,233.0,452.0,98.0,34.0,34.0,50.0,Potential Loyalists,563924,2023-11-20,1.0,949.0,41,male,Asia,1,Purple,1.0,winter,"Adidas soccer goals for kids are durable and well-designed, ensuring a reliable setup for games.",481,5,2023-11-20,949.0
1849,2023-07-05,141,2,1054.0,362.0,544.0,483.0,53.0,80.0,79.0,73.0,Potential Loyalists,336079,2023-07-05,2.0,210.0,22,male,South America ,1,Magenta,1.0,winter,Adidas could be more innovative with its product releases.,672,2,2023-07-05,420.0
1849,2023-07-05,141,2,1054.0,362.0,544.0,483.0,53.0,80.0,79.0,73.0,Potential Loyalists,421375,2023-02-22,2.0,317.0,44,male,North America,0,Pink,0.0,fall,Adidas basketballs for kids are not just sports equipment; they're essential tools for skill development and fun on the court.,410,5,2023-02-22,634.0
1850,2023-02-15,281,2,372.0,110.0,544.0,176.0,16.0,80.0,79.0,63.0,Potential Loyalists,647569,2023-02-15,2.0,115.0,54,female,North America,1,Maroon,0.0,fall,"The Adidas Gazelle sneakers have a classic and timeless appeal, making them a wardrobe staple.",547,4,2023-02-15,230.0
1850,2023-02-15,281,2,372.0,110.0,544.0,176.0,16.0,80.0,79.0,63.0,Potential Loyalists,556869,2022-11-26,2.0,71.0,48,male,Asia,0,Olive,1.0,winter,Adidas basketballs for kids are well-constructed and suitable for junior players.,522,5,2022-11-26,142.0
1868,2023-03-31,237,2,2982.0,179.0,544.0,606.0,26.0,80.0,79.0,66.0,Potential Loyalists,144428,2022-12-23,2.0,684.0,43,female,Asia,0,Purple,1.0,spring,Adidas tracksuits not only look stylish but also boast durability for long-lasting use.,458,5,2022-12-23,1368.0
1868,2023-03-31,237,2,2982.0,179.0,544.0,606.0,26.0,80.0,79.0,66.0,Potential Loyalists,350643,2023-03-31,2.0,807.0,38,male,North America,1,Green,1.0,fall,Adidas Alphatorsion 2 running shoes offer stability and style. A solid 5 stars!,1121,5,2023-03-31,1614.0
1902,2022-12-19,339,2,2626.0,36.0,544.0,581.0,5.0,80.0,79.0,61.0,Potential Loyalists,944635,2022-12-19,2.0,692.0,57,female,South America ,1,Yellow,1.0,summer,The Adidas EQT collection showcases a commitment to innovation and style.,495,4,2022-12-19,1384.0
1902,2022-12-19,339,2,2626.0,36.0,544.0,581.0,5.0,80.0,79.0,61.0,Potential Loyalists,106684,2022-12-14,2.0,621.0,52,male,South America ,0,Blue,0.0,spring,"Adidas soccer shorts for kids are not only fashionable but also designed for optimal comfort, allowing young athletes to focus on the game.",558,5,2022-12-14,1242.0
1904,2023-11-21,2,1,275.0,681.0,233.0,126.0,99.0,34.0,34.0,50.0,Potential Loyalists,765005,2023-11-21,1.0,275.0,34,female,Asia,1,Magenta,1.0,winter,"Adidas volleyball shorts combine style and functionality, catering to volleyball enthusiasts.",693,5,2023-11-21,275.0
1911,2023-03-21,247,2,820.0,160.0,544.0,391.0,23.0,80.0,79.0,65.0,Potential Loyalists,493769,2023-03-05,2.0,193.0,55,male,South America ,0,mix,1.0,summer,"Adidas basketball jerseys for kids combine style and functionality, meeting the needs of young players.",537,5,2023-03-05,386.0
1911,2023-03-21,247,2,820.0,160.0,544.0,391.0,23.0,80.0,79.0,65.0,Potential Loyalists,810664,2023-03-21,2.0,217.0,52,male,North America,0,Brown,0.0,spring,The Adidas store near me never has the products I want in stock.,513,1,2023-03-21,434.0
1913,2023-07-04,142,2,892.0,358.0,544.0,426.0,52.0,80.0,79.0,72.0,Potential Loyalists,752437,2023-07-04,2.0,71.0,62,male,South America ,0,Green,0.0,winter,The Adidas Camo Linear tee is a stylish addition to my wardrobe. Comfortable and versatile – 5 stars!,596,5,2023-07-04,142.0
1913,2023-07-04,142,2,892.0,358.0,544.0,426.0,52.0,80.0,79.0,72.0,Potential Loyalists,615905,2022-11-24,2.0,375.0,28,male,South America ,1,Orange,1.0,spring,"Adidas ski jackets for kids provide warmth and protection, ensuring a comfortable experience on the slopes.",712,5,2022-11-24,750.0
1916,2023-07-20,126,2,1238.0,386.0,544.0,493.0,56.0,80.0,79.0,73.0,Potential Loyalists,513225,2023-05-14,2.0,71.0,55,female,Asia,1,Turquoise,0.0,summer,"Adidas wrestling shoes for kids offer reliable grip and support, enhancing performance on the mat.",531,5,2023-05-14,142.0
1916,2023-07-20,126,2,1238.0,386.0,544.0,493.0,56.0,80.0,79.0,73.0,Potential Loyalists,995246,2023-07-20,2.0,548.0,54,male,South America ,1,Yellow,0.0,winter,"Adidas wrestling shoes for kids offer reliable grip and support, enhancing performance on the mat.",420,5,2023-07-20,1096.0
1956,2023-05-05,202,2,1534.0,234.0,544.0,509.0,34.0,80.0,79.0,68.0,Potential Loyalists,589785,2023-05-05,2.0,145.0,58,male,North America,0,Pink,0.0,fall,I'm in love with my Adidas Ultraboost 20 shoes. They provide unmatched comfort and look fantastic. 5 stars!,431,5,2023-05-05,290.0
1956,2023-05-05,202,2,1534.0,234.0,544.0,509.0,34.0,80.0,79.0,68.0,Potential Loyalists,305565,2023-01-14,2.0,622.0,44,female,Asia,0,Orange,1.0,spring,Adidas Solarboost running shoes offer energy return and comfort. Perfect for marathons – 5 stars!,532,5,2023-01-14,1244.0
1963,2023-05-29,178,2,3106.0,280.0,544.0,614.0,41.0,80.0,79.0,70.0,Potential Loyalists,461857,2023-05-29,2.0,724.0,55,female,North America,0,Olive,1.0,summer,"The Adidas store had a disorganized layout, making it hard to find items.",490,1,2023-05-29,1448.0
1963,2023-05-29,178,2,3106.0,280.0,544.0,614.0,41.0,80.0,79.0,70.0,Potential Loyalists,361189,2023-01-15,2.0,829.0,41,male,Asia,0,Cyan,0.0,fall,The Adidas sneakers I purchased are not true to size.,403,1,2023-01-15,1658.0
1972,2023-07-09,137,2,1996.0,368.0,544.0,540.0,53.0,80.0,79.0,73.0,Potential Loyalists,948729,2023-07-09,2.0,635.0,36,female,North America,0,Pink,1.0,winter,"Adidas swim goggles for kids make swimming enjoyable and safe, offering clear vision and optimal comfort.",1059,5,2023-07-09,1270.0
1972,2023-07-09,137,2,1996.0,368.0,544.0,540.0,53.0,80.0,79.0,73.0,Potential Loyalists,303589,2023-05-15,2.0,363.0,36,male,Asia,1,Green,0.0,fall,"Adidas track spikes for kids offer lightweight performance, helping young athletes achieve their best on the track.",1096,5,2023-05-15,726.0
1975,2023-06-22,154,2,1262.0,332.0,544.0,494.0,48.0,80.0,79.0,72.0,Potential Loyalists,743125,2023-06-22,2.0,79.0,25,male,Asia,1,mix,0.0,spring,"Adidas soccer nets for kids are easy to set up and durable, providing a reliable goal for backyard matches.",765,5,2023-06-22,158.0
1975,2023-06-22,154,2,1262.0,332.0,544.0,494.0,48.0,80.0,79.0,72.0,Potential Loyalists,171414,2023-01-04,2.0,552.0,45,male,Asia,0,Magenta,0.0,summer,"Adidas lacrosse helmets for kids offer top-notch protection, meeting the stringent safety standards for the sport.",508,5,2023-01-04,1104.0
1992,2023-11-15,8,1,657.0,662.0,233.0,307.0,96.0,34.0,34.0,50.0,Potential Loyalists,962580,2023-11-15,1.0,657.0,52,female,North America,0,Blue,1.0,fall,"My Adidas Adilette slides are a summer essential. Comfortable, durable, and effortlessly stylish. 5 stars all the way!",596,5,2023-11-15,657.0
2013,2023-01-16,311,2,2762.0,72.0,544.0,590.0,10.0,80.0,79.0,62.0,Potential Loyalists,512014,2022-12-17,2.0,560.0,53,female,South America ,0,Maroon,0.0,winter,"Adidas swim goggles for kids offer clear vision and comfort, making swimming enjoyable and safe.",469,5,2022-12-17,1120.0
2013,2023-01-16,311,2,2762.0,72.0,544.0,590.0,10.0,80.0,79.0,62.0,Potential Loyalists,279711,2023-01-16,2.0,821.0,57,female,South America ,1,Magenta,0.0,spring,"Adidas swim goggles for kids offer clarity and comfort, making swimming a delightful experience for the little ones.",566,5,2023-01-16,1642.0
2049,2023-08-16,99,2,784.0,440.0,544.0,366.0,64.0,80.0,79.0,75.0,Potential Loyalists,940038,2022-12-29,2.0,71.0,60,male,Asia,1,Purple,1.0,spring,"Adidas soccer balls are well-constructed, maintaining their shape and performance over time.",508,4,2022-12-29,142.0
2049,2023-08-16,99,2,784.0,440.0,544.0,366.0,64.0,80.0,79.0,75.0,Potential Loyalists,467880,2023-08-16,2.0,321.0,47,male,South America ,0,mix,1.0,spring,The sizing of Adidas shoes is inconsistent between different models.,552,1,2023-08-16,642.0
2061,2023-08-02,113,2,1356.0,408.0,544.0,501.0,59.0,80.0,79.0,74.0,Potential Loyalists,838103,2023-04-22,2.0,607.0,31,male,Asia,1,Green,0.0,spring,Impressed with the durability of my Adidas Terrex Free Hiker hiking boots. Excellent for tough terrain – 5 out of 5!,918,5,2023-04-22,1214.0
2061,2023-08-02,113,2,1356.0,408.0,544.0,501.0,59.0,80.0,79.0,74.0,Potential Loyalists,869994,2023-08-02,2.0,71.0,45,female,Asia,0,Pink,0.0,summer,Adidas basketball shorts for kids cater to the demands of young players with a blend of style and functionality.,485,5,2023-08-02,142.0
2072,2023-04-28,209,2,3300.0,220.0,544.0,622.0,32.0,80.0,79.0,67.0,Potential Loyalists,599967,2023-04-28,2.0,915.0,65,male,South America ,1,Cyan,0.0,fall,Adidas Ultra Boost DNA Prime shoes offer a luxurious feel and great performance. A perfect 5 out of 5!,453,5,2023-04-28,1830.0
2072,2023-04-28,209,2,3300.0,220.0,544.0,622.0,32.0,80.0,79.0,67.0,Potential Loyalists,642838,2023-02-12,2.0,735.0,49,female,Asia,0,Gray,0.0,spring,"Adidas skateboarding backpacks for kids are durable and spacious, allowing them to carry their skate gear with ease.",536,5,2023-02-12,1470.0
2076,2023-05-10,197,2,1856.0,240.0,544.0,530.0,35.0,80.0,79.0,68.0,Potential Loyalists,682894,2023-03-31,2.0,341.0,38,male,Asia,1,mix,0.0,summer,Adidas tennis shoes provide excellent stability and traction on the court.,1105,4,2023-03-31,682.0
2076,2023-05-10,197,2,1856.0,240.0,544.0,530.0,35.0,80.0,79.0,68.0,Potential Loyalists,930879,2023-05-10,2.0,587.0,61,female,North America,1,Green,0.0,winter,"Adidas soccer goals for kids are durable and well-designed, ensuring a reliable setup for games.",599,5,2023-05-10,1174.0
2081,2022-12-31,327,2,3088.0,55.0,544.0,613.0,8.0,80.0,79.0,61.0,Potential Loyalists,832497,2022-12-31,2.0,733.0,32,male,Europe,0,Orange,1.0,fall,"Adidas volleyball shoes for kids provide comfort and support, enhancing their performance on the court.",618,4,2022-12-31,1466.0
2081,2022-12-31,327,2,3088.0,55.0,544.0,613.0,8.0,80.0,79.0,61.0,Potential Loyalists,472557,2022-12-09,2.0,811.0,43,female,South America ,0,Magenta,0.0,fall,"Adidas lacrosse balls have a reliable bounce, but they may scuff easily on rough surfaces.",535,3,2022-12-09,1622.0
2088,2023-05-06,201,2,746.0,236.0,544.0,347.0,34.0,80.0,79.0,68.0,Potential Loyalists,176859,2023-03-31,2.0,260.0,39,male,Europe,1,Blue,1.0,spring,"Adidas basketballs are well-made, but they might not suit every playing style.",1081,3,2023-03-31,520.0
2088,2023-05-06,201,2,746.0,236.0,544.0,347.0,34.0,80.0,79.0,68.0,Potential Loyalists,953487,2023-05-06,2.0,113.0,35,male,Asia,0,Pink,0.0,fall,The Adidas Terrex hiking boots are rugged and reliable. They held up well on challenging trails. Full marks – 5 out of 5!,733,5,2023-05-06,226.0
2096,2023-06-06,170,2,2144.0,296.0,544.0,548.0,43.0,80.0,79.0,70.0,Potential Loyalists,119799,2023-01-04,2.0,296.0,35,female,Asia,0,Cyan,0.0,winter,"Adidas wrestling headgear for kids offers protection and comfort, ensuring safety during play.",631,5,2023-01-04,592.0
2096,2023-06-06,170,2,2144.0,296.0,544.0,548.0,43.0,80.0,79.0,70.0,Potential Loyalists,789915,2023-06-06,2.0,776.0,50,female,South America ,0,Green,0.0,spring,Impressed with the functionality of my Adidas Terrex hiking backpack. Well-designed and durable – 5 out of 5!,448,5,2023-06-06,1552.0
2127,2023-11-18,5,1,501.0,670.0,233.0,234.0,97.0,34.0,34.0,50.0,Potential Loyalists,945582,2023-11-18,1.0,501.0,29,female,Asia,0,Yellow,0.0,winter,I find Adidas to be a bit overpriced for what you get.,833,2,2023-11-18,501.0
2134,2023-06-30,146,2,3333.0,347.0,544.0,625.0,50.0,80.0,79.0,72.0,Potential Loyalists,451038,2022-11-24,3.0,718.0,55,male,Asia,0,Magenta,0.0,fall,"Adidas soccer cleats for kids provide good traction on the field, ensuring safety and performance.",2576,5,2022-11-24,2154.0
2134,2023-06-30,146,2,3333.0,347.0,544.0,625.0,50.0,80.0,79.0,72.0,Potential Loyalists,267651,2023-06-30,3.0,393.0,32,male,Europe,1,Purple,0.0,fall,Adidas soccer balls for kids are durable and sized appropriately for young players.,2576,5,2023-06-30,1179.0
2136,2023-05-14,193,2,1616.0,248.0,544.0,514.0,36.0,80.0,79.0,68.0,Potential Loyalists,751885,2023-05-05,2.0,206.0,18,female,North America,0,Maroon,1.0,summer,"Adidas wrestling shoes for kids offer reliable grip and support, enhancing performance on the mat.",690,5,2023-05-05,412.0
2136,2023-05-14,193,2,1616.0,248.0,544.0,514.0,36.0,80.0,79.0,68.0,Potential Loyalists,192672,2023-05-14,2.0,602.0,59,male,Europe,0,Maroon,0.0,summer,"Adidas soccer cleats for kids are not just footwear; they're a performance-enhancing asset on the field, offering traction and support.",511,5,2023-05-14,1204.0
2179,2023-03-16,252,2,2560.0,146.0,544.0,572.0,21.0,80.0,79.0,65.0,Potential Loyalists,714888,2023-03-16,2.0,917.0,47,female,South America ,1,Green,1.0,summer,Adidas basketball hoops for kids ensure hours of fun with their sturdy and adjustable design.,495,5,2023-03-16,1834.0
2179,2023-03-16,252,2,2560.0,146.0,544.0,572.0,21.0,80.0,79.0,65.0,Potential Loyalists,121687,2023-03-10,2.0,363.0,54,male,Asia,0,Magenta,0.0,winter,"Adidas basketball hoops for kids are sturdy and adjustable, providing endless hours of fun and skill development.",472,5,2023-03-10,726.0
2185,2023-03-27,241,2,3276.0,171.0,544.0,621.0,25.0,80.0,79.0,66.0,Potential Loyalists,430081,2023-03-27,2.0,685.0,36,female,North America,1,Purple,0.0,winter,"Adidas baseball bats for kids are lightweight and durable, enhancing their swing and performance at the plate.",1102,5,2023-03-27,1370.0
2185,2023-03-27,241,2,3276.0,171.0,544.0,621.0,25.0,80.0,79.0,66.0,Potential Loyalists,405748,2023-02-25,2.0,953.0,46,male,North America,1,Orange,0.0,spring,"Adidas basketballs for kids are well-balanced and suitable for junior players, facilitating skill development on the court.",474,5,2023-02-25,1906.0
2201,2023-01-22,305,2,1924.0,82.0,544.0,534.0,12.0,80.0,79.0,62.0,Potential Loyalists,394936,2023-01-22,2.0,112.0,19,male,Europe,1,Brown,0.0,winter,"Adidas skateboards are well-built, providing a smooth and enjoyable riding experience.",707,5,2023-01-22,224.0
2201,2023-01-22,305,2,1924.0,82.0,544.0,534.0,12.0,80.0,79.0,62.0,Potential Loyalists,376636,2022-12-10,2.0,850.0,48,female,Europe,1,Brown,1.0,summer,"My Adidas sports bra is a game-changer. Comfortable, provides great support, and looks stylish. 5 out of 5!",420,5,2022-12-10,1700.0
2221,2023-07-21,125,2,1124.0,388.0,544.0,487.0,56.0,80.0,79.0,74.0,Potential Loyalists,203164,2023-07-21,2.0,251.0,35,female,South America ,0,Magenta,0.0,winter,Adidas needs to offer more sustainable and eco-friendly options.,1138,2,2023-07-21,502.0
2221,2023-07-21,125,2,1124.0,388.0,544.0,487.0,56.0,80.0,79.0,74.0,Potential Loyalists,378551,2023-06-26,2.0,311.0,61,female,Asia,0,Green,1.0,spring,"Adidas golf gloves provide a secure grip, enhancing the golfing experience.",568,4,2023-06-26,622.0
2222,2023-04-20,217,2,516.0,212.0,544.0,238.0,31.0,80.0,79.0,67.0,Potential Loyalists,984255,2023-04-20,2.0,114.0,35,female,North America,0,Yellow,1.0,winter,"Adidas wrestling singlets offer a comfortable fit, allowing for freedom of movement.",1010,5,2023-04-20,228.0
2222,2023-04-20,217,2,516.0,212.0,544.0,238.0,31.0,80.0,79.0,67.0,Potential Loyalists,355963,2023-04-17,2.0,144.0,37,male,North America,0,Orange,0.0,winter,"The Adidas Terrex line is great for outdoor activities, but some models may feel heavy.",1172,3,2023-04-17,288.0
2229,2023-03-14,254,2,2756.0,144.0,544.0,589.0,21.0,80.0,79.0,65.0,Potential Loyalists,894940,2023-01-01,2.0,908.0,49,female,Asia,1,Gray,1.0,winter,Adidas lacrosse sticks for kids are lightweight and designed for younger players.,488,5,2023-01-01,1816.0
2229,2023-03-14,254,2,2756.0,144.0,544.0,589.0,21.0,80.0,79.0,65.0,Potential Loyalists,506561,2023-03-14,2.0,470.0,25,female,Europe,1,Lavender,1.0,summer,Adidas lacrosse sticks for kids are lightweight and designed for younger players.,633,5,2023-03-14,940.0
2233,2023-07-22,124,2,1312.0,390.0,544.0,497.0,57.0,80.0,79.0,74.0,Potential Loyalists,565860,2023-07-22,2.0,552.0,42,female,South America ,0,Orange,0.0,spring,"Adidas basketball jerseys for kids combine style and functionality, meeting the needs of young players.",465,5,2023-07-22,1104.0
2233,2023-07-22,124,2,1312.0,390.0,544.0,497.0,57.0,80.0,79.0,74.0,Potential Loyalists,911998,2023-03-26,2.0,104.0,44,male,North America,0,mix,1.0,summer,"Adidas soccer backpacks for kids are spacious and comfortable, making them perfect for carrying gear to and from practices.",400,5,2023-03-26,208.0
2238,2023-06-01,175,2,1860.0,285.0,544.0,531.0,41.0,80.0,79.0,70.0,Potential Loyalists,974220,2023-06-01,2.0,176.0,56,male,Europe,0,Lavender,1.0,spring,The Adidas Tango soccer ball is high-quality and durable. Perfect for training and matches – a definite 5-star rating.,425,5,2023-06-01,352.0
2238,2023-06-01,175,2,1860.0,285.0,544.0,531.0,41.0,80.0,79.0,70.0,Potential Loyalists,256579,2023-03-04,2.0,754.0,29,male,North America,0,Magenta,1.0,spring,The stitching on my Adidas jacket started coming apart after a short time.,1148,1,2023-03-04,1508.0
2248,2023-04-28,209,2,2612.0,220.0,544.0,580.0,32.0,80.0,79.0,67.0,Potential Loyalists,549805,2023-04-28,2.0,909.0,60,male,North America,1,Red,1.0,fall,Adidas track jackets are not only stylish but also offer warmth during workouts.,471,5,2023-04-28,1818.0
2248,2023-04-28,209,2,2612.0,220.0,544.0,580.0,32.0,80.0,79.0,67.0,Potential Loyalists,296365,2023-03-02,2.0,397.0,39,male,Europe,1,Red,1.0,summer,"Adidas lacrosse helmets for kids prioritize safety without compromising on style, allowing young players to enjoy the game confidently.",1116,5,2023-03-02,794.0
2255,2023-07-29,117,2,2704.0,401.0,544.0,585.0,58.0,80.0,79.0,74.0,Potential Loyalists,435943,2023-07-29,2.0,481.0,50,male,North America,1,Cyan,1.0,winter,"Adidas ankle socks are comfortable, but they may slide down during physical activities.",507,3,2023-07-29,962.0
2255,2023-07-29,117,2,2704.0,401.0,544.0,585.0,58.0,80.0,79.0,74.0,Potential Loyalists,832734,2023-07-18,2.0,871.0,46,male,South America ,1,Turquoise,1.0,fall,"Adidas lacrosse sticks for kids offer a perfect balance of strength and control, allowing young players to excel in the game.",410,5,2023-07-18,1742.0
2273,2023-06-15,161,2,606.0,316.0,544.0,285.0,46.0,80.0,79.0,71.0,Potential Loyalists,208716,2023-06-15,2.0,101.0,56,female,South America ,1,mix,1.0,fall,Adidas Adizero Prime X shoes offer a lightweight and supportive design. A solid 5 stars!,436,5,2023-06-15,202.0
2273,2023-06-15,161,2,606.0,316.0,544.0,285.0,46.0,80.0,79.0,71.0,Potential Loyalists,175268,2022-12-26,2.0,202.0,24,female,Asia,0,Orange,0.0,fall,"Adidas weightlifting gloves offer a secure grip, preventing calluses during workouts.",1063,4,2022-12-26,404.0
2298,2023-05-11,196,2,2976.0,242.0,544.0,604.0,35.0,80.0,79.0,68.0,Potential Loyalists,273936,2023-05-11,2.0,845.0,45,male,South America ,1,Orange,0.0,fall,"Adidas basketball jerseys for kids combine style and functionality, meeting the needs of young players.",600,5,2023-05-11,1690.0
2298,2023-05-11,196,2,2976.0,242.0,544.0,604.0,35.0,80.0,79.0,68.0,Potential Loyalists,952890,2023-02-12,2.0,643.0,22,female,Europe,0,Blue,0.0,winter,"Adidas soccer goals for kids are built to last and well-designed, offering a reliable setup for games and practice sessions.",568,5,2023-02-12,1286.0
